-.56723645E-03, -.74799079E-03, .55264311E-04, .36578430E-06, .11862125E-02, .67767983E-05, .37878965E-05, .11295618E-01, .12043608E-01, .81935364, 1.6811961, 9.4005537, .12934242, .14461292, .70235961E-04
-.67243673E-03, -.75252180E-03, .55264311E-04, .33348016E-06, .14999325E-02, .69096168E-05, .38647836E-05, .11526414E-01, .12278937E-01, .81868112, 1.6798335, 9.4005537, .12955375, .15171151, .73332558E-04
-.81444962E-03, -.78587822E-03, .55264311E-04, .16450495E-06, .18960751E-02, .73399651E-05, .41093967E-05, .12257223E-01, .13043100E-01, .81786656, 1.6781832, 9.4005537, .12935069, .15831834, .76200806E-04
-.78658934E-03, -.73432445E-03, .55264311E-04, .42655861E-06, .18634447E-02, .69963621E-05, .39207730E-05, .11695586E-01, .12429912E-01, .81708008, 1.6765898, 9.4005537, .12920505, .15825349, .76330827E-04
-.67033386E-03, -.72632765E-03, .55264311E-04, .72534263E-08, .15200403E-02, .70542501E-05, .39567030E-05, .11803808E-01, .12530135E-01, .81640971, 1.6752316, 9.4005537, .12936121, .15840848, .76404489E-04
-.65027154E-03, -.71920041E-03, .55264311E-04, .16294109E-08, .14664410E-02, .71029826E-05, .39870897E-05, .11895814E-01, .12615014E-01, .81575942, 1.6739140, 9.4005537, .12916565, .11885163, .56571083E-04
-.77165611E-03, -.70839439E-03, .55264311E-04, .16262710E-08, .18445760E-02, .71327718E-05, .40071900E-05, .11956889E-01, .12665283E-01, .81498796, 1.6723509, 9.4005537, .12896544, .15194501, .71365590E-04
-.10655205E-02, -.69620600E-03, .55264311E-04, .16229057E-08, .27460731E-02, .71677932E-05, .40314303E-05, .12030092E-01, .12726299E-01, .81392246, 1.6701920, 9.4005537, .12784013, .15787812, .73344265E-04
-.68242161E-03, -.65605325E-03, .55264311E-04, .16197069E-08, .16271593E-02, .69291168E-05, .39016563E-05, .11643389E-01, .12299441E-01, .81324005, 1.6688092, 9.4005537, .12779295, .15700917, .73497220E-04
-.48572241E-03, -.65528869E-03, .55264311E-04, .12297720E-05, .10313253E-02, .70501287E-05, .39723800E-05, .11855643E-01, .12510931E-01, .81275415, 1.6678246, 9.4005537, .12853023, .15776265, .76528238E-04
-.74799411E-03, -.63936407E-03, .55264311E-04, .16232417E-08, .18422790E-02, .69949779E-05, .39441793E-05, .11772888E-01, .12412254E-01, .81200612, 1.6663088, 9.4005537, .12843171, .15835066, .76357930E-04
-.69765234E-03, -.65190578E-03, .55264311E-04, .18620765E-05, .16752558E-02, .72955518E-05, .41174944E-05, .12291137E-01, .12943042E-01, .81130850, 1.6648951, 9.4005537, .12845480, .15826304, .76424134E-04
-.45901141E-03, -.63168223E-03, .55264311E-04, .11287495E-05, .97404927E-03, .72527992E-05, .40962400E-05, .12228437E-01, .12860117E-01, .81084955, 1.6639650, 9.4005537, .12919228, .15888146, .76394892E-04
-.41214292E-03, -.56784652E-03, .55264311E-04, .20977578E-06, .89758326E-03, .66404064E-05, .37522395E-05, .11202771E-01, .11770620E-01, .81043744, 1.6631298, 9.4005537, .12990774, .14667949, .69794645E-04
-.43989861E-03, -.55810361E-03, .55264311E-04, .16180599E-08, .99158485E-03, .66028683E-05, .37330640E-05, .11147217E-01, .11705321E-01, .80999750, 1.6622384, 9.4005537, .12981981, .86861543E-01, .40732546E-04
-.70084207E-03, -.53644134E-03, .55264311E-04, .16152972E-08, .18032049E-02, .64126175E-05, .36277054E-05, .10834326E-01, .11370767E-01, .80929661, 1.6608181, 9.4005537, .12924765, .11338240, .52295956E-04
-.78998681E-03, -.57179463E-03, .55264311E-04, .87354709E-06, .20362688E-02, .69594207E-05, .39410452E-05, .11771364E-01, .12343159E-01, .80850649, 1.6592168, 9.4005537, .12884513, .15953143, .75685901E-04
-.76913717E-03, -.60920935E-03, .55264311E-04, .16147172E-08, .19360260E-02, .75938356E-05, .43040036E-05, .12856485E-01, .13465696E-01, .80773735, 1.6576580, 9.4005537, .12841119, .13946190, .65867556E-04
-.86971268E-03, -.54333440E-03, .55264311E-04, .16111875E-08, .23069673E-02, .69762045E-05, .39580000E-05, .11823520E-01, .12366854E-01, .80686778, 1.6558957, 9.4005537, .12779890, .15885840, .74646618E-04
-.10199392E-02, -.64385991E-03, .55264311E-04, .94120850E-07, .26594761E-02, .85958563E-05, .48826769E-05, .14585734E-01, .15229590E-01, .80584782, 1.6538285, 9.4005537, .12676607, .15798019, .75089942E-04
-.99552481E-03, -.66203350E-03, .55264311E-04, .81846360E-06, .25659488E-02, .93921635E-05, .53414819E-05, .15954649E-01, .16616682E-01, .80485231, 1.6518108, 9.4005537, .12584303, .15701829, .76039432E-04
-.98680553E-03, -.60059334E-03, .55264311E-04, .16064730E-08, .26021621E-02, .91054626E-05, .51846387E-05, .15484525E-01, .16085116E-01, .80386561, 1.6498109, 9.4005537, .12493230, .15613104, .75233671E-04
-.89160586E-03, -.58390619E-03, .55264311E-04, .57109611E-06, .23297388E-02, .95432270E-05, .54404891E-05, .16246440E-01, .16830346E-01, .80297405, 1.6480039, 9.4005537, .12426715, .15507497, .76829463E-04
